id,number,pr_author,date,author,body
949913399,14718,herbelin,2021-10-22 19:39:40,herbelin,@ejgallego (or whoever knows about it): something strange happens with test-suite:edge:dune:dev. It seems to add two different directories for the Coq root:\nError: Required library Coq.Init.Logic matches several files in path (found\n/builds/coq/coq/_build/default/theories/Init/Logic.vo and\n/builds/coq/coq/_build/install/default/lib/coq/theories/Init/Logic.vo).
949952031,14718,herbelin,2021-10-22 20:51:28,ejgallego,@ejgallego (or whoever knows about it): something strange happens with test-suite:edge:dune:dev. It seems to add two different directories for the Coq root:\n\n@herbelin looking into it.
949952835,14718,herbelin,2021-10-22 20:53:10,herbelin,@herbelin looking into it.\n\nNo urgency and not a problem though for this PR. I added a List.uniquize.
949967364,14718,herbelin,2021-10-22 21:23:26,ejgallego,"No urgency and not a problem though for this PR. I added a List.uniquize.\n\nOk, thanks Hugo; I tried to reproduce the problem, but I could not; however, I found a file-system sensitive issue in the test suite, in my computer test-suite fails for the error messages:\n Theory3/Subtheory2/File1.vio: Theory3/Subtheory2/File1.v \n *** Warning: in file Theory3/File2.v, \n     required library File1 matches several files in path\n-    (found File1.v in Theory3/Subtheory2, Theory3/Subtheory1/Subsubtheory1, T"
949969961,14718,herbelin,2021-10-22 21:29:11,herbelin,"No urgency and not a problem though for this PR. I added a List.uniquize.\n\nOk, thanks Hugo; I tried to reproduce the problem, but I could not; however, I found a file-system sensitive issue in the test suite, in my computer test-suite fails for the error messages:\n Theory3/Subtheory2/File1.vio: Theory3/Subtheory2/File1.v \n *** Warning: in file Theory3/File2.v, \n     required library File1 matches several files in path\n-    (found File1.v in Theory3/Subtheory2, Theory3/Subtheory1/Subsubtheory1, T"
949984561,14718,herbelin,2021-10-22 22:04:39,ejgallego,Maybe we could normalize the files in the error messages?
949991026,14718,herbelin,2021-10-22 22:20:36,ejgallego,"The errors in the test suite are interesting, the file does (* -*- mode: coq; coq-prog-args: (""-nois"" ""-R"" ""../theories"" ""Coq"") -*- *) , however indeed Dune uses an explicit -nois -R dir Coq to actually have more control about the location of the library, if I recall correctly. So in this case, the argument gets duplicated.\nI think the fix is to remove this setting, at least for the test I looked at."
949991509,14718,herbelin,2021-10-22 22:21:48,ejgallego,The other errors are interesting as well.
949995568,14718,herbelin,2021-10-22 22:33:30,herbelin,"I think the fix is to remove this setting, at least for the test I looked at.\n\n\nThe other errors are interesting as well.\n\nYes. I'll try (again) to remove duplicates, but I can wait if you think the examples are worth being first addressed first."
950376748,14718,herbelin,2021-10-24 19:02:02,ejgallego,"Yes. I'll try (again) to remove duplicates, but I can wait if you think the examples are worth being first addressed first.\n\nI'm unsure what the best path is, but I'd advocate for going ahead now, I just tested and I don't get the test-suite errors anymore."
950379606,14718,herbelin,2021-10-24 19:19:23,herbelin,"@Zimmi48, I'm renouncing to move the doc of Require in another chapter. It will be better done by someone with a good overview of the manual.\nLooks otherwise good. I hope I forgot no important comments and that we can indeed go ahead.\nIt will need a last (short) smashing before merging though."
950484542,14718,herbelin,2021-10-25 03:05:48,jfehrle,"@herbelin If I'm not mistaken, it's possible for files loaded with -I to alias files loaded with -R or -Q (i.e. get the same dirpath).  IIUC this PR does not address that case.  (Loadpath.find_load_path can return anomaly_too_many_paths.)  It would be great if another PR could address that if my impression is correct.  If you wish."
950651570,14718,herbelin,2021-10-25 08:18:56,herbelin,"@herbelin If I'm not mistaken, it's possible for files loaded with -I to alias files loaded with -R or -Q (i.e. get the same dirpath). IIUC this PR does not address that case.\n\nHum, I'm not so familiar with the -I part of the code. It seems to me that -I is only for the OCaml files and that there are no interferences with -R/-Q but I may have missed a case where they interact.\n\n(Loadpath.find_load_path can return anomaly_too_many_paths.)\n\nLooking at Loadpath.find_load_path, it seems to be used t"
950866949,14718,herbelin,2021-10-25 12:18:08,Alizter,"Alright, will merge tonight if nobody objects"
950987414,14718,herbelin,2021-10-25 14:28:33,herbelin,"Alright, will merge tonight if nobody objects\n\nPlease wait for a last small smashing of commits (which I'll do tonight hopefully)."
952210006,14718,herbelin,2021-10-26 18:40:59,herbelin,Squashing done.
952391601,14718,herbelin,2021-10-26 23:00:08,Alizter,@coqbot merge now
884330753,12512,ppedrot,2021-07-21 16:38:32,coqbot-app,"Hey, I have detected that there were CI failures at commit 78002f5 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit 1e4f6b4 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-rewriter.\nHowever, you may want to wait until the pipeline for the base commit (1e4f6b4) finishes."
889314797,12512,ppedrot,2021-07-29 17:06:40,coqbot-app,"Hey, I have detected that there were CI failures at commit f3e416a without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit be32447 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-rewriter.\nHowever, you may want to wait until the pipeline for the base commit (be32447) finishes."
909311501,12512,ppedrot,2021-08-31 14:52:00,coqbot-app,"Hey, I have detected that there were CI failures at commit fa93758 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-category_theory, ci-rewriter."
909638687,12512,ppedrot,2021-08-31 21:07:07,ppedrot,@coqbot ci minimize
909638721,12512,ppedrot,2021-08-31 21:07:09,coqbot-app,"I have initiated minimization at commit fa93758 for the suggested targets ci-category_theory, ci-rewriter as requested."
909643095,12512,ppedrot,2021-08-31 21:12:31,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/category_theory/Lib/TList.v (from ci-category_theory) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq.Bool.Bool.\nRequire Coq.Classes.CEquivalence.\nRe"
909815627,12512,ppedrot,2021-09-01 02:24:11,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/rewriter/src/Rewriter/Language/UnderLetsProofs.v (from ci-rewriter) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nMinimized Coq File (truncated to 32KiB; full 65KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""+implicit-core-hint-db,+implicits-in-term,+non-reversible-notation,+deprecated-intros-until-0,+deprecated-focus,+unused-intro-patt"
909877021,12512,ppedrot,2021-09-01 04:37:28,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/rewriter/src/Rewriter/Language/UnderLetsProofs.v (from ci-rewriter) (full log on GitHub Actions)\nMinimized Coq File (truncated to 32KiB; full 69KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""+implicit-core-hint-db,+implicits-in-term,+non-reversible-notation,+deprecated-intros-until-0,+deprecated-focus,+unused-intro-pattern,+deprecated-hint-constr,+fragile-hint-constr,+variab"
870953512,13107,SkySkimmer,2021-06-29 22:12:09,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/perennial/external/stdpp/theories/vector.v (from ci-perennial) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-w"" ""-ssr-search-moved"" ""-w"" ""-deprecated-hint-without-locality"" ""-w"" ""-deprecated-instance-without-locality"" ""-w"" ""-deprecated-hint-rewrite-without-locality"" ""-w"" ""+deprecated-tactic-notation"" ""-w"" ""-notation-overridden,-redundant-c"
872406346,13107,SkySkimmer,2021-07-01 16:59:03,JasonGross,"COQPATH handling should be fixed in the minimizer, @coqbot ci minimize ci-cross_crypto"
872406443,13107,SkySkimmer,2021-07-01 16:59:09,coqbot-app,I am now running minimization at commit 7c15938 on requested target ci-cross_crypto. I'll come back to you with the results once it's done.
872424689,13107,SkySkimmer,2021-07-01 17:27:36,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/cross_crypto/src/Minimalistic.v (from ci-cross_crypto) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/cross_crypto/src"" ""CrossCrypto"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_build_ci/cross_crypto/f"
872606675,13107,SkySkimmer,2021-07-01 23:17:40,JasonGross,"ci-tlc was an issue with mismatched absolute paths, should be fixed by coq-community/run-coq-bug-minimizer@c5073ca, so let's try again, @coqbot ci minimize ci-tlc"
872606710,13107,SkySkimmer,2021-07-01 23:17:44,coqbot-app,I am now running minimization at commit 7c15938 on requested target ci-tlc. I'll come back to you with the results once it's done.
872607681,13107,SkySkimmer,2021-07-01 23:20:18,JasonGross,"I bet the bedrock2 minimization issue is actually the same thing, so let's optimistically try @coqbot ci minimize ci-bedrock2"
872607702,13107,SkySkimmer,2021-07-01 23:20:22,coqbot-app,I am now running minimization at commit 7c15938 on requested target ci-bedrock2. I'll come back to you with the results once it's done.
872608253,13107,SkySkimmer,2021-07-01 23:22:00,coqbot-app,Error: Could not minimize file  (from ci-tlc) (full log on GitHub Actions)\nbuild log (truncated to last 26KiB; full 2.7MiB file on GitHub Actions Artifacts under build.log)\n inflating: _build_ci/tlc/src/LibWf.vos  \n  inflating: _build_ci/tlc/src/Makefile  \n  inflating: _build_ci/tlc/src/Makefile.coq  \n  inflating: _build_ci/tlc/src/open.sh  \n++ popd\n/github/workspace/builds/coq /github/workspace\n++ echo ::endgroup::\n::endgroup::\n++ echo '::group::wrap binaries'\n::group::wrap binaries\n++ for dir 
872609062,13107,SkySkimmer,2021-07-01 23:24:16,coqbot-app,Error: Could not minimize file  (from ci-bedrock2) (full log on GitHub Actions)\nbuild log (truncated to last 26KiB; full 3.4MiB file on GitHub Actions Artifacts under build.log)\nq_makefile != *.orig ]]\n++ [[ coq_makefile != *coqdep* ]]\n++ [[ coq_makefile != *coq_makefile* ]]\n++ for i in $(ls)\n++ wrap_file coqc\n++ local file=coqc\n++ [[ coqc != *.orig ]]\n++ [[ coqc != *coqdep* ]]\n++ [[ coqc != *coq_makefile* ]]\n++ [[ coqc != *coqchk* ]]\n++ '[' '!' -f coqc.orig ']'\n++ mv coqc coqc.orig\n++ cat\n++ ch
872629206,13107,SkySkimmer,2021-07-02 00:26:24,JasonGross,"Sorry, I missed some things in fixing minimization, but this should now work: @coqbot CI minimize ci-bedrock2 ci-tlc"
872629235,13107,SkySkimmer,2021-07-02 00:26:29,coqbot-app,"I am now running minimization at commit 7c15938 on requested targets ci-bedrock2, ci-tlc. I'll come back to you with the results once it's done."
872633626,13107,SkySkimmer,2021-07-02 00:39:37,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/deps/coqutil/src/coqutil/Map/Properties.v (from ci-bedrock2) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/deps/coqutil/src/coqutil"" ""coqutil"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-fail"
872648442,13107,SkySkimmer,2021-07-02 01:28:51,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/tlc/src/LibFix.v (from ci-tlc) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-w"" ""-implicit-core-hint-db,-omega-is-deprecated"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/tlc/src"" ""TLC"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_install_ci/lib/coq"
872659908,13107,SkySkimmer,2021-07-02 02:07:40,JasonGross,"ci-bedrock2 was failing to fully minimize due to JasonGross/coq-tools#67, should be fixed by JasonGross/coq-tools@74f06c5, so let's try ci-bedrock2 one (hopefully) last time.  (Sorry again for all the noise.  Hopefully the test-cases that are successfully minimizing are worth it.)  @coqbot ci minimize ci-bedrock2"
872659927,13107,SkySkimmer,2021-07-02 02:07:44,coqbot-app,I am now running minimization at commit 7c15938 on requested target ci-bedrock2. I'll come back to you with the results once it's done.
872665027,13107,SkySkimmer,2021-07-02 02:22:08,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/deps/coqutil/src/coqutil/Map/Properties.v (from ci-bedrock2) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/deps/coqutil/src/coqutil"" ""coqutil"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-fail"
873275203,13107,SkySkimmer,2021-07-02 21:57:21,JasonGross,"With a bit of manual help to work around #14587, ci-bedrock2 now minimizes!\nMinimized File /github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/deps/coqutil/src/coqutil/Map/Properties.v (from ci-bedrock2) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/deps/coqutil/src/coqutil"" ""coqutil"" ""-"
873329661,13107,SkySkimmer,2021-07-03 02:20:01,JasonGross,"Finally tracked down the native compiler issue; it was me forgetting to run eval $(opam env) in the actual script invoking the bug minimizer.   Fixed by coq-community/run-coq-bug-minimizer@8244ace, so now we can have @coqbot ci minimize ci-coq_performance_tests"
873329671,13107,SkySkimmer,2021-07-03 02:20:06,coqbot-app,I am now running minimization at commit 7c15938 on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873330611,13107,SkySkimmer,2021-07-03 02:28:22,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-notation-overridden,-undeclared-scope"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments"" "
848807189,13969,mattam82,2021-05-26 14:16:08,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/perennial/external/iris/iris/algebra/ofe.v (from ci-perennial) (full log on GitHub Actions)\nMinimized Coq File\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_build_ci/perennial/src"" ""Perennial"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_build_ci/perennial/external/stdpp/theories"" ""stdpp"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_build_ci/pere"
848808304,13969,mattam82,2021-05-26 14:17:33,robbertkrebbers,"I think ! should only disallow ?X t1 ... tn, up to casts. But that change might have quite some impact, I'll make a PR to test.\n\nThat seems reasonable. The current approach where projections are treated specially is kind of odd.\nI have no intuition about the impact of this change."
848809847,13969,mattam82,2021-05-26 14:19:23,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/quickchick/src/Sets.v (from ci-quickchick) (full log on GitHub Actions)\nMinimized Coq File\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/quickchick/src"" ""QuickChick"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_install_ci/lib/coq/user-contrib/ExtLib"" ""ExtLib"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_install_ci/lib/coq/user-contrib/Lt"
848815266,13969,mattam82,2021-05-26 14:26:22,JasonGross,"quick chick minimization seems to have worked, I'll have to debug what's up with the other ones"
848849003,13969,mattam82,2021-05-26 15:06:33,mattam82,"@robbertkrebbers it was special for projections and cases (the scrutinees were used in both cases). PR #14392 fixes that, let's see how it fares on the CI."
849608013,13969,mattam82,2021-05-27 12:51:53,JasonGross,"Iris minimization now works:\nMinimized File /github/workspace/builds/coq/coq-failing/_build_ci/iris/iris/algebra/ofe.v (from ci-iris) (full log on GitHub Actions)\nMinimized Coq File\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_build_ci/iris/iris/prelude"" ""iris.prelude"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_build_ci/iris/iris/algebra"" ""iris.algebra"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_build_ci/i"
849842962,13969,mattam82,2021-05-27 18:19:51,JasonGross,"Equations minimization now works (after fixing a mismatch between byte locations and character locations):\nMinimized File /github/workspace/builds/coq/coq-failing/_build_ci/equations/examples/AlmostFull.v (from ci-equations) (full log on GitHub Actions)\nMinimized Coq File\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/equations/theories"" ""Equations"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_build_ci/equ"
850539570,13969,mattam82,2021-05-28 16:39:55,JasonGross,"Perennial minimization now works.  fourcolor minimization is blocked on my figuring out how to handle Windows line endings on Linux (there are files checked in with \r\n line endings, coq reports locations in bytes, which means that reading the files in as text won't work).\nMinimized File /github/workspace/builds/coq/coq-failing/_build_ci/perennial/external/iris/iris/algebra/ofe.v (from ci-perennial) (full log on GitHub Actions)\nMinimized Coq File\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-Q"" "
850667040,13969,mattam82,2021-05-28 20:59:37,JasonGross,"And now fourcolor is minimizable too:\nMinimized File /github/workspace/builds/coq/coq-failing/_build_ci/fourcolor/theories/realcategorical.v (from ci-fourcolor) (full log on GitHub Actions)\nMinimized Coq File\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/fourcolor/theories"" ""fourcolor"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_install_ci/lib/coq/user-contrib/Ltac2"" ""Ltac2"" ""-Q"" ""/github/workspace/build"
853937582,13969,mattam82,2021-06-03 15:00:44,mattam82,"@JasonGross Again, really helpful job from the minimizer, thanks!"
854038337,13969,mattam82,2021-06-03 17:11:10,JasonGross,Glad it's useful!  Are any of the reduced files good candidates for the test-suite?
854082591,13969,mattam82,2021-06-03 18:22:16,coqbot-app,"Hey, I have detected that there were CI failures at commit f0d4b0d without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit 9eb622b succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-perennial."
854919137,13969,mattam82,2021-06-04 18:23:04,mattam82,"Glad it's useful! Are any of the reduced files good candidates for the test-suite?\n\nI integrated some already, indeed they're great for that as well."
873319549,14579,JasonGross,2021-07-03 01:00:10,coqbot-app,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873320508,14579,JasonGross,2021-07-03 01:05:58,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq."
873320743,14579,JasonGross,2021-07-03 01:07:39,JasonGross,@coqbot ci minimize ci-coq_performance_tests
873320754,14579,JasonGross,2021-07-03 01:07:42,coqbot-app,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873321484,14579,JasonGross,2021-07-03 01:13:29,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq."
873325839,14579,JasonGross,2021-07-03 01:48:40,JasonGross,@coqbot ci minimize ci-coq_performance_tests
873325841,14579,JasonGross,2021-07-03 01:48:43,coqbot-app,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873326424,14579,JasonGross,2021-07-03 01:54:03,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq."
873328550,14579,JasonGross,2021-07-03 02:11:02,JasonGross,@coqbot ci minimize ci-coq_performance_tests
873328559,14579,JasonGross,2021-07-03 02:11:05,coqbot-app,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873329472,14579,JasonGross,2021-07-03 02:18:25,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-notation-overridden,-undeclared-scope"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments"" "
874409406,14579,JasonGross,2021-07-06 02:11:03,coqbot-app,"Hey, I have detected that there were CI failures at commit d46ec0b without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit 8560c27 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-argosy, ci-compcert."
874963082,14579,JasonGross,2021-07-06 17:51:38,JasonGross,@coqbot ci minimize ci-compcert
874963146,14579,JasonGross,2021-07-06 17:51:44,coqbot-app,I am now running minimization at commit d46ec0b on requested target ci-compcert. I'll come back to you with the results once it's done.
874992113,14579,JasonGross,2021-07-06 18:36:12,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/compcert/common/Unityping.v (from ci-compcert) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-undeclared-scope"" ""-w"" ""-omega-is-deprecated"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/compcert/lib"" ""compcert.lib"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/compcert/common"" ""compcert.common"" ""-R"" ""/github/"
875015310,14579,JasonGross,2021-07-06 19:12:12,JasonGross,"@coqbot resume ci minimize ci-compcert\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-undeclared-scope"" ""-w"" ""-omega-is-deprecated"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/compcert/lib"" ""compcert.lib"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/compcert/common"" ""compcert.common"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/compcert/x86_32"" ""compcert.x86_32"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/compcert/x86"" ""compcert.x86"" ""-R"""
875015356,14579,JasonGross,2021-07-06 19:12:16,coqbot-app,I am now resuming minimization at commit d46ec0b on requested target ci-compcert. I'll come back to you with the results once it's done.
875029519,14579,JasonGross,2021-07-06 19:36:35,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/compcert/common/Unityping.v (from ci-compcert) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-undeclared-scope"" ""-w"" ""-omega-is-deprecated"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/compcert/lib"" ""compcert.lib"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/compcert/common"" ""compcert.common"" ""-R"" ""/github/"
891252639,14579,JasonGross,2021-08-02 18:50:42,JasonGross,Now targeting #14722
891367805,14579,JasonGross,2021-08-02 22:11:00,JasonGross,@coqbot ci minimize ci-fiat_crypto
891367875,14579,JasonGross,2021-08-02 22:11:07,coqbot-app,I am now running minimization at commit 6bb57d8 on requested target ci-fiat_crypto. I'll come back to you with the results once it's done.
891490623,14579,JasonGross,2021-08-03 03:27:59,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/fiat_crypto/src/Curves/Weierstrass/Projective.v (from ci-fiat_crypto) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nMinimized Coq File (truncated to 32KiB; full 44KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""+implicit-core-hint-db,+implicits-in-term,+non-reversible-notation,+deprecated-intros-until-0,+deprecated-focus,+unused-intro-pa"
891528663,14579,JasonGross,2021-08-03 05:04:14,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/fiat_crypto/src/Curves/Weierstrass/Projective.v (from ci-fiat_crypto) (full log on GitHub Actions)\nMinimized Coq File (truncated to 32KiB; full 38KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""+implicit-core-hint-db,+implicits-in-term,+non-reversible-notation,+deprecated-intros-until-0,+deprecated-focus,+unused-intro-pattern,+variable-collision,+omega-is-deprecated,+deprecat"
891853958,14579,JasonGross,2021-08-03 13:37:28,coqbot-app,"Hey, I have detected that there were CI failures at commit 0e84f00 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit 7c3f597 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-bedrock2, ci-color, ci-coq_tools, ci-fiat_crypto, ci-fiat_parsers, ci-math_classes, ci-perennial."
